"quant","dc_0","dc_0_pdf","ell_1e","ell_1e_pdf","ell_1as","ell_1as_pdf","omega_1e","omega_1e_pdf","omega_1as","omega_1as_pdf","omega_1bs","omega_1bs_pdf","phi_0","phi_0_pdf","tau_0","tau_0_pdf"
0,-2.97047976642629,2.65193503504796e-22,8.4977609002774,0.00095984366920213,44.3083926393043,8.8657236533355e-05,0.226231745149443,0.0745635842220014,0.227409923118423,0.0325881562659003,0.265165004598218,0.0658662204446765,0.548761717946317,0.847871005166332,0.292465421484894,0.527342132164122
0.01,-0.792694505960645,0.0724611157294964,10.43874500009,0.0126563089061055,68.3611484496112,0.000918102128130523,0.250329613834193,1.10485064816859,0.286179532708594,0.413253414120051,0.299442644246157,0.704013650151084,0.550954418528032,12.649803608275,0.295707385088951,8.30530816033336
0.02,-0.710906640215661,0.136439556041756,11.036797576678,0.0212826655931679,76.8636676896486,0.00144924117546606,0.257097203186092,1.89288941473731,0.304550454221857,0.689085639180745,0.31003423454319,1.21017302695988,0.551538583120335,22.2237968438952,0.296594567677448,14.729263980508
0.03,-0.665320214326663,0.196952015860004,11.4366864349726,0.0289440856673245,82.8745648890807,0.00188077442905727,0.261562491269255,2.61363760490884,0.316969351141651,0.926266392321712,0.317066026743588,1.64655148852285,0.551914561619662,31.4030197136485,0.297162971765445,20.7040671997994
0.04,-0.619733788437665,0.257464475678253,11.7452904562095,0.035948441826043,87.7125604826636,0.00225086886137199,0.264954791693191,3.29651293751987,0.326662462085039,1.13826635557202,0.322475427726692,2.05838761522414,0.552194214662477,40.3008725835019,0.297589171854758,26.3463319657291
0.05,-0.574147362548668,0.317976935496502,12.0006233477226,0.0423790882401986,91.8529211038401,0.00257452625743274,0.267720592062992,3.93944698700117,0.334761548751195,1.33022379863779,0.326909123536146,2.45671711768113,0.552420337905743,48.0628254609446,0.29793421407428,31.6691737065582
0.06,-0.538347778160855,0.374296181533354,12.221157553455,0.0482452378111637,95.5288018291282,0.00285889524909885,0.270079881789227,4.53504725607994,0.341810641438187,1.50436590379462,0.330712668382076,2.79646992433572,0.552613692644863,55.3929209336459,0.298226925332941,36.6566703594278
0.07,-0.517159102250293,0.424355321817178,12.4173665706929,0.0535905940028326,98.875065019545,0.00310952220190498,0.27215781858776,5.08346922911821,0.348118859602249,1.66259672742291,0.33408879656244,3.12499562798946,0.552783085876929,62.6605126255174,0.298483268086342,41.3280634727441
0.08,-0.495970426339731,0.474414462101002,12.5956278927999,0.0584821658603589,101.975714063633,0.00333152829404563,0.274030105319342,5.5892884506561,0.353876266860776,1.80693422484289,0.337129508872257,3.44816753884176,0.552933932722344,69.8657660829284,0.298712883587411,45.7201167983529
0.09,-0.47478175042917,0.524473602384826,12.7600802353657,0.0630068283828818,104.886530374291,0.0035299979650957,0.275745371073006,6.06094798421311,0.359208020914548,1.93961646211933,0.339899733254365,3.76563777321333,0.55307005930724,76.9290345542185,0.298921929636225,49.8823539170748
0.1,-0.453593074518608,0.57453274266865,12.9134470239712,0.067267064511078,107.645358841026,0.00371002877796043,0.277335043841821,6.51031255900678,0.364198716708499,2.06307511003652,0.34244806606108,4.07436243232142,0.553194673024694,83.3064285837065,0.299114545271021,53.8767553456703
0.11,-0.435232804569978,0.620511178810284,13.0575912108593,0.0713448621913618,110.278523167501,0.00387566944100855,0.278820042411768,6.94733046836831,0.368907423710845,2.17930586162053,0.344816629769718,4.35337217021327,0.553310361139861,89.40110845373,0.299293571801278,57.7538905519149
0.12,-0.42079891152013,0.660824804917467,13.1938761106007,0.0752521404419545,112.805670535788,0.00402828071536177,0.280215523359219,7.37243758745539,0.373378098171897,2.28887155366691,0.347045114737749,4.61283587023312,0.553418457180355,95.4298519112942,0.299461115795536,61.5174830941395
0.13,-0.406365018470281,0.70113843102465,13.3234046439891,0.0789880460603131,115.242465774812,0.00416861702048609,0.281533880357244,7.7843901379926,0.377645474833419,2.3920218004052,0.349151745781907,4.86966096262159,0.553519965328068,101.379100268834,0.299618855806593,65.1632877560932
0.14,-0.391931125420432,0.741452057131834,13.4470775037859,0.0825493457140555,117.601856668961,0.00429728173263038,0.282785338952518,8.18183570383846,0.381737926668245,2.48894126426933,0.351151610491416,5.11856174478102,0.553615729778875,107.224038993378,0.29976813696034,68.6866270482448
0.15,-0.377497232370583,0.781765683239017,13.5656513174023,0.0859305162839051,119.894558569541,0.00441472167542522,0.283978538879486,8.56325538162821,0.385678691028017,2.57974295931594,0.35305824031704,5.35733928890567,0.553706467427254,112.91504041401,0.299910077358131,72.0827437283011
0.16,-0.364496200555221,0.818418851443383,13.6797676390923,0.0891281792231512,122.129795897882,0.00452139724781237,0.285120843191403,8.92759351096118,0.389487531102259,2.66455928733086,0.354883573400704,5.58515664215911,0.553792823383154,118.377465412,0.300045599924817,75.349649022955
0.17,-0.353007922865914,0.85120746342803,13.7899672713465,0.0921516027308238,124.315308993628,0.00461800081148201,0.286218428074817,9.27570288105127,0.393180852221803,2.74368129646624,0.356637329647269,5.80414761918023,0.553875367668971,123.593543695811,0.300175473455138,78.4929216401125
0.18,-0.341519645176606,0.883996075412676,13.8967024200372,0.0950135047929051,126.457751367036,0.00470529741661555,0.287276422810998,9.60887496869919,0.396772684000049,2.81746460940507,0.358327158319783,6.0160213123158,0.553954566172473,128.607822905392,0.300300339879434,81.5198448571638
0.19,-0.330031367487298,0.916784687397323,14.0003495760287,0.097727542553715,128.562713575349,0.00478404131224234,0.288299060919356,9.92847297623623,0.40027469966224,2.88627467724976,0.359959338873646,6.22177255685442,0.554030758402028,133.561828330071,0.30042073028992,84.4381289784478
0.2,-0.318543089797991,0.949573299381969,14.1012268562536,0.100308425274941,130.635014540736,0.0048550060415457,0.289289910837543,10.2359511261751,0.403696942644694,2.95050537793142,0.36153910028492,6.42179916579149,0.55410420877819,138.359335454907,0.300537099946303,87.2562255624131
0.21,-0.30795996697358,0.978873864460136,14.1995994795863,0.102768355962009,132.678737892814,0.00491885466681818,0.290251929693775,10.5325427025804,0.407047856971968,3.0104971896602,0.363071262210926,6.61365375841231,0.554175201460307,142.991403647646,0.300649828886305,89.9810834726056
0.22,-0.29810198734338,1.00538006409498,14.2956997034758,0.105111714430727,134.697490427922,0.00497596132505271,0.291187702418459,10.8186101168687,0.410334871233721,3.06641918730391,0.364560727446477,6.79630836197384,0.554243955351922,147.522042314891,0.300759248964783,92.6154837713407
0.23,-0.28824400771318,1.03188626372983,14.3897304712493,0.107341290340912,136.694495889532,0.00502662828618298,0.292099471158352,11.094294292834,0.413564529929496,3.11839929648309,0.366011198727459,6.97430747891006,0.554310648526741,151.967644352826,0.300865650355885,95.1612132969109
0.24,-0.27838602808298,1.05839246336468,14.481876024065,0.109460018578843,138.672685502964,0.00507114840202822,0.292989274850769,11.3597463761266,0.41674273765856,3.16656621730448,0.367425580496122,7.14749098600625,0.554375436570256,156.32626757773,0.300969288649557,97.6197103134858
0.25,-0.26852804845278,1.08489866299952,14.572298463799,0.111470620659767,140.634720579945,0.00510980089252065,0.293858894850841,11.6150882964789,0.419874775201489,3.21104432263872,0.368806606758049,7.31519428580407,0.554438461842346,160.583554874491,0.301070394042207,99.9922133504762
0.26,-0.259305682672045,1.10790857349318,14.6611468739064,0.113375891386162,142.583043108817,0.00514283173830072,0.294709974782155,11.8604674234072,0.422965443637735,3.25194332425692,0.370156889458864,7.476744707655,0.554499861126833,164.717203888419,0.301169168592783,102.279590749635
0.27,-0.250452122918709,1.12888981121659,14.7485532241941,0.115178197765441,144.519918078154,0.00517042061322317,0.295543957427264,12.0960517754387,0.426019119775058,3.28933434864632,0.3714788172084,7.63242697150598,0.554559761388854,168.718542002053,0.301265798499601,104.48302161529
0.28,-0.241598563165373,1.14987104893999,14.8346403758026,0.116880270261119,146.447468425461,0.0051927480773924,0.296362181922679,12.3220730890942,0.429039851112524,3.32329318782829,0.372774524596432,7.78263843974491,0.554618280786137,172.588452822492,0.301360448223968,106.603916905809
0.29,-0.232745003412037,1.1708522866634,14.919517458325,0.118484810565442,148.367689362993,0.00521000811566904,0.297165827847214,12.5387803875264,0.432031373593784,3.35390625212651,0.374045869901991,7.92767238856333,0.554675522348557,176.335401179387,0.301453268311604,108.644154990358
0.3,-0.223891443658702,1.19183352438681,15.0032867202158,0.119994928682136,150.282457134658,0.0052224056148822,0.297955991450417,12.7464774038306,0.434997149949071,3.38127097075931,0.375294564641747,8.06775145884566,0.554731577879099,179.975850630152,0.301544394209253,110.605959017403
0.31,-0.215505339529718,1.20918282102842,15.0860390308269,0.121414373863066,152.193536937475,0.00523019172130309,0.298733641295246,12.9455020229166,0.437940383161638,3.40551596614977,0.376522118314001,8.20303075660967,0.554786524317042,183.52740810317,0.301633948196616,112.49177606457
0.32,-0.207301663839766,1.22511472250416,15.1678588154862,0.122748558431847,154.102564281741,0.00523369499075985,0.299499675435839,13.1362564929348,0.440864005149449,3.42682153722271,0.377729938293784,8.3336717715279,0.554840429834991,186.995135296814,0.301722042507993,114.303925635629
0.33,-0.199097988149815,1.24104662397991,15.2488202675109,0.124001953720484,156.011050358139,0.00523320172411741,0.300254888365991,13.3190810897174,0.4437706916118,3.44534380092737,0.378919285936854,8.45983280676288,0.554893356516962,190.379814400632,0.301808777465747,116.044452165971
0.34,-0.190894312459864,1.25697852545566,15.3289928470779,0.125178215975472,157.920410425502,0.00522893767254882,0.301000022186207,13.494271536132,0.446662914291232,3.46120421813314,0.380091326588649,8.58167432855877,0.554945361597928,193.680548723297,0.301894247213056,117.715410191816
0.35,-0.182690636769913,1.27291042693141,15.4084388146606,0.126279918240087,159.831990419951,0.00522107682554815,0.301735741686794,13.6620577906922,0.449542986018788,3.47449265937254,0.381247124107491,8.69935593902869,0.554996499339496,196.894828358923,0.30197853590911,119.318616456723
0.36,-0.17481987178385,1.28508544629768,15.4872179866704,0.127306990161371,161.747100113631,0.005209656200394,0.302462678004506,13.8224387144483,0.4524131150467,3.48521047351557,0.382387653319755,8.81293914367426,0.55504682003201,200.017907074166,0.302061723091118,120.854346725462
0.37,-0.167036679188858,1.29627221522483,15.5653881004086,0.128253523349589,163.66710816387,0.0051944211394022,0.303181426780562,13.9749171851319,0.455275549312825,3.49316566515125,0.383513851025037,8.92223151012875,0.555096373208711,203.044230340141,0.302143883387793,122.319256556649
0.38,-0.159253486593867,1.30745898415199,15.6430090516245,0.1291156154056,165.593495075812,0.00517519443830711,0.30389258604612,14.1191562416259,0.458132653146241,3.49821616519232,0.384626605031341,9.0270862806365,0.555145204738916,205.970820105408,0.302225089630705,123.710813087574
0.39,-0.151470293998876,1.31864575307915,15.7201384635392,0.129892943175854,167.527801188925,0.00515198673920444,0.304596720284431,14.2550906030754,0.460986830050253,3.50034052589349,0.385726783947638,9.12748693869262,0.555193359092912,208.798294009718,0.302305411560921,125.028080390825
0.4,-0.143687101403885,1.3298325220063,15.7968321108451,0.130588823859451,169.471566857419,0.00512498015666882,0.305294372483449,14.3829296160185,0.463840439275783,3.49963196497277,0.386815180687768,9.22352226725664,0.555240876423701,211.530231626655,0.302384914808836,126.271596228661
0.41,-0.136122604402688,1.33709933759052,15.8731398969493,0.131211326284803,171.426270593198,0.00509459120776969,0.305986031072458,14.5033237335145,0.466695706763565,3.49634381076703,0.387892548772785,9.31549994162985,0.55528779390546,214.174956266124,0.302463661245098,127.445362922637
0.42,-0.128593141570239,1.34373819216042,15.9491047886419,0.131772901554538,173.393213528947,0.00506148082282805,0.30667212563824,14.6174446106973,0.469554562910329,3.49091144169521,0.38895953064697,9.40400883534827,0.555334143681323,216.745846291012,0.302541704179844,128.55892142333
0.43,-0.121063678737791,1.35037704673031,16.024762043523,0.132280800630066,175.373530380252,0.00502605938224367,0.307353012869754,14.7260059440867,0.47241865424281,3.48360409247941,0.39001669390271,9.48943081118259,0.55537995385842,219.251040731561,0.302619090637712,129.618715911267
0.44,-0.113534215905343,1.35701590130021,16.1001441558797,0.132737035364579,177.368284764258,0.00498845817304041,0.308029023183433,14.8292104858015,0.475289497886169,3.47449948085349,0.391064545446331,9.57188058315331,0.555425250174972,221.692436178267,0.302695861940742,130.626486293922
0.45,-0.106004753072895,1.36365475587011,16.1752829953965,0.133136740758484,179.378604117492,0.0049484685986861,0.308700470664424,14.9265902750739,0.478168667797738,3.46343436333791,0.392103577460122,9.65114350108135,0.555470057067935,224.063828939905,0.302772059304635,131.578216648607
0.46,-0.0985801976542343,1.36717761590986,16.2502162480767,0.1334630074734,181.405849370049,0.00490529643494216,0.309367711900943,15.0164968879701,0.481058054493594,3.44982899663656,0.393134313424255,9.72644031770331,0.555514400839933,226.345072510814,0.302847726552964,132.459781340815
0.47,-0.0911631885822392,1.3704763318774,16.3249911925829,0.133700798280635,183.451840373693,0.00485821012510129,0.310031165102799,15.0974488856657,0.483960157213081,3.43314649755561,0.394157341163123,9.79710740440774,0.555558310028813,228.519114714998,0.302922915206799,133.258911467479
0.48,-0.0837597673645242,1.37275423472206,16.3996534918152,0.133872765031924,185.518437181337,0.00480822790547675,0.310691232796761,15.1716618134566,0.486877490296196,3.41410403038254,0.395173219502046,9.86418318563883,0.555601812062976,230.611753446718,0.302997673949336,133.992865603588
0.49,-0.0763720515315024,1.3738522409867,16.4742329689973,0.133996868783127,187.607045796677,0.00475637225866463,0.311348184644343,15.2408194505121,0.489811842933492,3.39345128004927,0.396182348111787,9.9285079050212,0.555644926509383,232.643229214588,0.303072037997283,134.676551348301
0.5,-0.0689843356981597,1.374950199189,16.5487589891683,0.134062890895788,189.719019836961,0.00470228161584088,0.312002290645649,15.303824205899,0.492764879456903,3.37095791584021,0.397185121561874,9.98957639643123,0.555687672781465,234.600499853866,0.303146041186663,135.301275799648
0.51,-0.0615966052006688,1.37385207115834,16.623266760734,0.134062747811125,191.856034241675,0.00464562810292203,0.312653857300035,15.359829730736,0.495738613909419,3.34640412676079,0.398181961963694,10.0470105626446,0.555730071403387,236.473684488679,0.303219721513286,135.859292890931
0.52,-0.0542088747031779,1.37275394312769,16.6977910421012,0.134005298747407,194.019766776272,0.00458690555786549,0.31330318210476,15.4099910931095,0.498735050363781,3.32011823505782,0.399173280366981,10.1013435977768,0.55577214210893,238.275397271138,0.303293116287553,136.358270469047
0.53,-0.046805596206913,1.3704864251523,16.7723611166747,0.133898591365719,196.211777040711,0.00452663025779997,0.313950495530207,15.4554685453466,0.501755962660783,3.29243865981649,0.400159407664782,10.1530580026794,0.555813901129101,240.017434169083,0.303366256788001,136.805496785808
0.54,-0.039388612368916,1.36718810642606,16.8470069344505,0.133729574264512,198.43365444715,0.00446412363318612,0.314596034045626,15.4942445036356,0.504803179785945,3.26284696695068,0.401140681647927,10.2012859962356,0.555855364586288,241.678019837882,0.303439175069,137.187297300182
0.55,-0.03196396345517,1.36366201271876,16.9217672328842,0.133490298395993,200.687634465489,0.00439865357174698,0.315240139834732,15.5243266521954,0.507879345290526,3.23078007921172,0.402117527191293,10.2453692950168,0.555896552652406,243.239621124797,0.303511910206119,137.496643593266
